X;Y;Z
3.612211;1.396355;8.783579
-3.202446;3.64934;8.761793
7.404166;4.018441;8.823442
-16.349283;3.788891;8.736326
5.83923;3.203969;8.80442
6.471077;3.276322;8.806927
6.744247;3.649856;8.815529
6.822233;3.599895;8.815487
-5.28608;6.418216;9.110159
13.862233;2.051681;8.845885
-1.677636;5.077277;8.850075
-3.428076;5.128618;9.10044
2.390565;0.986002;8.76716
6.57162;3.48916;8.815616
3.862826;2.115646;8.788173
14.951742;5.95208;9.15461
-0.142794;6.086523;9.092254
14.347599;5.067859;9.162025
6.046051;3.364027;8.807861
3.061333;1.820976;8.778321
16.431723;4.269122;9.046508
5.769483;3.300804;8.805952
6.098236;2.864267;8.808943
2.542621;5.939203;8.940832
6.193808;3.223358;8.806402
-5.343432;1.298935;8.733567
4.00375;3.173432;8.792777
16.692745;4.824346;9.14161
1.267474;4.363238;9.014682
6.281671;2.923144;8.810972
6.110174;2.763163;8.808492
6.490102;2.886155;8.81309
0.492274;4.346925;9.010811
6.129101;3.067855;8.806203
6.501006;3.486782;8.813105
14.386887;3.83343;8.845748
3.951036;3.673406;8.789774
6.736088;2.792383;8.811265
-0.538184;3.429806;8.76011
-9.353142;3.352106;8.793457
6.133674;2.968612;8.809934
6.494087;2.832133;8.811346
-14.896261;2.043418;8.743071
17.286267;5.954587;9.176016
-10.203223;5.917371;8.775283
6.453751;2.878384;8.810779
6.328111;3.366395;8.808124
6.210288;3.668863;8.810087
6.822958;3.454009;8.814921
6.640444;3.540636;8.814402
5.889265;2.803446;8.80575
6.619064;3.187493;8.811235
1.579639;2.613558;8.7734
6.513682;3.235999;8.809307
-0.415269;5.405819;9.141222
6.67282;3.499475;8.815056
6.251874;3.67592;8.809743
-0.331219;5.969635;9.06833
6.176712;2.770211;8.810588
6.386372;2.92293;8.813036
4.140346;6.12815;9.097625
4.916562;3.220015;8.796582
11.040825;6.772657;8.793801
6.675258;3.446663;8.814408
-0.003955;4.276969;8.957397
-12.534437;6.052539;9.03679
5.01908;4.3339;9.021529
3.191291;0.420453;8.769788
6.379735;3.045533;8.815655
2.887047;4.982844;9.148391
0.199568;6.405947;9.092941
-4.528122;4.011547;8.760446
6.226865;3.279078;8.802942
-2.013872;3.144839;8.755061
6.087265;3.263713;8.806122
-2.610873;1.945369;8.747976
5.995868;3.663813;8.806959
10.727529;5.258554;9.100383
-4.405027;3.564865;8.755812
5.808801;3.207299;8.804145
16.872262;1.924035;8.792555
6.517389;3.043735;8.81422
-1.049407;1.039291;8.755965
1.287183;2.902591;8.755439
-1.161492;3.773889;8.772206
6.885034;3.654072;8.813649
6.967397;3.404107;8.814987
5.912499;0.615855;8.789825
6.84667;2.942788;8.80838
4.49572;2.285475;8.781137
6.81109;2.895231;8.810554
-1.787972;4.481155;8.802346
-10.109196;4.521597;8.775736
7.04834;3.10882;8.805166
16.461766;4.420589;9.152605
-2.201114;0.682742;8.749814
1.816357;1.164832;8.765139
2.69108;6.151667;8.971595
-2.98353;2.507712;8.75485
-5.033611;0.521613;8.731485
0.543512;1.965884;8.761054
6.855614;3.453262;8.814486
6.928889;3.448913;8.815709
2.70495;6.370704;9.236638
6.906958;3.187149;8.813652
0.030549;0.533328;8.754048
4.616168;2.796077;8.787753
17.555156;1.835476;8.579492
6.899242;3.270229;8.804383
6.255668;4.611527;9.105061
-2.844314;3.469735;8.764124
6.348052;4.2385;8.875617
-1.330041;1.781683;8.750555
-2.080443;6.488244;8.919244
17.601175;4.625876;8.803068
-0.956804;4.274635;8.965555
6.840757;4.660872;8.835926
6.194199;6.115787;9.101821
6.301615;4.090127;8.848465
6.448889;3.785564;8.810879
15.568317;4.489367;8.878352
-0.764022;4.753701;9.094281
5.75316;3.753011;8.805141
0.991392;3.11205;8.764204
6.553684;3.940087;8.810223
-2.585827;3.940773;8.759884
6.371869;4.591335;8.872399
6.840907;4.207002;8.859908
2.161765;0.514766;8.763037
6.333616;4.346062;9.008453
-4.426999;4.22848;8.928579
6.369866;4.541505;8.88311
6.342222;4.286069;8.868721
16.18947;1.494326;8.861001
5.732301;4.313053;9.017657
6.717414;4.352978;8.811246
6.041032;5.499981;9.104294
15.945278;3.849412;8.860066
1.714486;2.722055;8.774383
4.135903;4.461558;9.093811
5.981528;4.299277;9.008479
17.480543;1.0812;8.660144
3.170528;5.795912;9.265735
6.78806;4.15863;8.807341
6.725293;4.11003;8.808664
6.086462;4.248277;8.973497
-4.357916;4.382832;9.06042
11.456321;6.250376;9.127499
5.959644;3.86907;8.802468
6.159875;4.118545;8.874336
6.745675;4.4576;8.813633
-6.215322;4.82271;9.096937
6.377832;4.394525;8.845818
3.541243;2.389581;8.82194
6.106993;3.723208;8.807219
15.761118;2.125098;8.805507
5.695671;4.260873;8.978146
6.808675;3.847886;8.808004
5.891177;3.758885;8.80362
11.655311;1.350506;8.830444
1.371734;1.799176;8.741918
-2.43759;4.030969;8.769856
6.341019;3.980965;8.809915
5.922622;3.763427;8.805573
3.516207;1.189292;8.780474
1.887194;4.945589;9.089768
-7.963512;1.293138;8.784935
14.8752;5.246769;9.158004
6.631867;4.652989;8.814096
4.595817;3.401235;8.792209
13.364006;1.026039;8.837188
6.370976;4.355196;8.861634
8.179388;6.057042;9.126638
6.836663;4.317679;8.821083
17.597686;4.634599;8.941188
5.312135;2.276083;8.797827
5.743154;3.90579;8.79768
5.858684;4.642824;9.111768
10.662597;5.959948;9.130183
6.224649;4.154118;8.8959
6.745163;4.507843;8.815579
17.378021;1.600098;8.827564
6.368649;4.546082;8.911145
-18.15878;5.899391;8.488168
5.590126;4.182273;8.918468
6.159057;4.284558;8.998122
6.824408;4.404965;8.825631
6.255372;4.439387;9.097201
-6.463789;4.858857;9.107249
16.305562;2.817382;8.856167
6.161452;4.149549;8.896978
13.060051;0.64879;8.805201
6.952861;3.855801;8.811582
8.423541;3.123834;8.828714
8.337458;2.863408;8.826506
10.868498;5.03885;8.85565
8.334523;2.966492;8.820466
14.704673;1.127968;8.82563
8.41088;2.819891;8.828851
-9.481761;4.932174;9.083721
8.385373;3.263675;8.819071
-9.633253;0.425506;8.762681
-13.294049;2.621827;8.753139
14.138119;1.205182;8.834437
-0.98508;2.059519;8.758894
13.662933;4.408453;9.110915
3.29006;0.577982;8.765671
3.86922;3.82226;8.789614
4.360785;6.084972;9.098781
-9.38026;0.324708;8.768702
-2.355579;5.829759;9.090054
-0.534769;4.183037;8.890201
3.523026;0.989212;8.774877
4.761676;4.74818;9.098491
0.866321;2.732167;8.763774
3.540737;4.013059;8.803953
-1.959757;2.506167;8.757821
2.491762;6.421775;8.811181
12.653535;0.990721;8.837102
16.002587;5.186299;9.146922
-0.736161;0.401255;8.75473
5.318678;3.086437;8.800915
8.127298;5.644674;9.128182
-3.024469;6.467069;9.100529
-5.265734;5.016453;9.106542
-1.055038;0.43789;8.752335
-16.836496;6.456315;8.951033
-1.403997;1.063424;8.753344
-1.814271;3.221546;8.763147
-2.852265;3.634219;8.764478
-3.020718;5.457603;9.095316
3.246215;3.391288;8.791549
13.586234;4.632117;9.153808
12.867799;1.14983;8.835188
12.221583;3.942491;8.853326
14.376984;2.382831;8.83409
17.583589;3.852669;8.635672
4.046745;5.819194;9.089292
6.168209;6.014802;9.099683
-3.774961;3.584383;8.7632
17.548413;3.172811;8.826817
14.770219;4.001267;8.856747
-4.679199;3.438486;8.753661
4.390904;5.140307;9.101798
-1.779774;4.186986;8.795075
17.565493;1.546046;8.752171
-3.192526;4.389125;9.064692
-10.454808;3.496381;8.787677
8.982065;5.45515;9.136761
-0.286491;5.280131;9.091275
-16.465211;4.516986;8.943281
11.133981;2.030952;8.836503
-0.398814;1.523391;8.754788
17.118231;5.65029;9.168061
-1.746291;1.621246;8.751312
17.345774;3.363744;8.852735
-13.778535;6.48737;8.927147
-6.147647;5.072694;9.075463
14.968962;0.736108;8.810545
-0.941204;2.715061;8.760884
-8.716584;0.662477;8.778376
-4.527762;4.145266;8.860349
0.447488;3.4188;8.76618
-4.509902;0.772908;8.735755
13.280241;4.322026;9.061651
1.844505;2.170567;8.77147
-18.149513;4.702822;8.636186
-4.038061;3.212575;8.750528
-0.825082;3.311642;8.754656
-5.743033;5.115257;8.821725
3.817464;4.393177;9.050016
-8.425607;4.41218;9.098694
4.369774;4.824906;9.099563
5.298931;1.823644;8.789382
17.61237;6.869502;8.616533
-4.961892;6.128352;9.103249
-2.252211;0.988124;8.751055
-2.296604;2.093132;8.747085
-2.202129;5.445872;9.085543
2.763197;3.117433;8.786637
-1.382558;4.047213;8.790028
-17.352524;2.369701;8.730067
4.15744;0.511354;8.728081
-3.873849;1.772863;8.74269
-1.692414;2.017118;8.751268
9.300853;5.447917;9.138303
-1.733362;1.26204;8.752986
-3.431971;0.410039;8.737554
2.965856;1.569628;8.776466
-3.787959;2.177238;8.74409
7.484802;4.815746;9.120213
-0.366475;0.863808;8.757412
-4.109659;4.156564;8.867792
9.957793;4.932588;9.141191
16.23624;2.712687;8.855301
-3.025447;5.667924;9.09265
3.030094;5.573693;9.079313
2.700186;4.848224;9.113096
-4.816202;3.89196;8.749063
1.304838;1.497942;8.761491
-8.983568;4.900275;9.091612
-0.803691;3.866166;8.769076
-2.735277;0.763013;8.744248
4.899787;2.010939;8.791648
5.429343;3.642495;8.804142
3.771284;3.463876;8.790069
1.024561;1.346623;8.763109
-2.776619;4.715048;9.103261
-3.245955;5.694754;9.094408
3.655059;2.156318;8.79578
14.702415;5.991356;9.15474
11.043659;6.703897;8.821232
0.008032;1.033458;8.754486
-13.010637;2.822911;8.596453
2.606701;1.599938;8.75927
14.032884;3.917308;8.842436
-2.072924;3.514281;8.764439
-3.245549;1.949857;8.748828
-0.561895;5.919983;9.089925
-2.604466;1.853734;8.748644
-3.174232;1.096275;8.742461
13.134521;6.15464;9.146373
2.718004;0.80144;8.769722
5.203076;0.559131;8.765101
-3.568402;1.230309;8.737608
-0.600147;5.261288;9.090777
9.35506;5.001268;9.133044
-2.66812;0.664912;8.744773
-17.487996;3.895539;8.764053
-9.873854;4.736238;8.783715
8.782628;5.222284;9.133825
11.693354;2.861622;8.845342
3.395814;4.114873;8.866233
0.856978;3.790387;8.765294
-0.279013;5.885545;9.09066
-2.789531;2.116054;8.748565
3.226035;2.990413;8.789508
3.518678;5.86745;9.237457
3.458583;1.588546;8.7903
-0.592383;3.645178;8.769692
-2.284137;1.738446;8.747202
-1.557211;5.848474;9.022526
2.505422;2.557728;8.777073
-1.343326;5.082179;9.086533
11.818064;1.663623;8.835748
-15.59471;6.362495;8.973715
15.144235;5.186021;8.96348
-13.235182;5.912264;9.026227
-3.186321;0.441579;8.741498
-15.264805;5.221082;8.988345
6.501673;5.155825;8.825434
3.675919;2.505931;8.804484
-10.572105;5.630606;9.065396
14.51771;3.185153;8.846668
4.101779;4.514865;9.094293
-4.434137;2.499526;8.746092
0.490289;0.547646;8.758328
10.259861;6.302748;9.13637
0.971754;3.695639;8.770737
-15.876422;2.580593;8.738893
4.407801;2.779535;8.764587
-3.614417;3.093069;8.755029
12.089615;3.62786;8.852913
-3.389674;4.94213;9.100989
3.287651;4.430015;9.081907
5.651273;3.599166;8.805834
4.349747;6.234356;9.099299
14.584736;6.099553;9.15097
-2.576885;5.078555;9.100315
4.433391;2.79071;8.771717
-0.602578;1.358302;8.758031
-3.144187;2.103742;8.747132
17.595135;4.047692;8.649755
-0.495331;1.26356;8.758345
-2.445989;1.477552;8.747554
1.197075;2.393321;8.769015
-1.73884;5.325147;8.785669
-0.456441;1.364842;8.756325
11.337422;6.573846;8.942175
14.245188;6.620006;9.153603
-7.474203;4.214554;8.934499
-3.659867;0.774431;8.741633
-0.477713;1.01447;8.753916
-4.936974;3.488365;8.751661
-0.589985;1.091681;8.757534
-3.439208;0.629997;8.739407
-7.77976;3.009695;8.806371
9.527703;4.97311;9.137164
11.680974;4.254639;8.999256
8.67628;5.238399;9.133774
-2.585588;3.273705;8.76035
-0.703839;2.16019;8.757916
-0.601552;2.316889;8.763731
-0.566371;2.214238;8.760533
-0.667121;2.016433;8.755554
-5.036051;5.288755;9.104025
-1.975356;2.102546;8.752334
-14.390451;1.767064;8.747208
-0.641797;1.472483;8.755637
-0.477235;1.866909;8.757352
12.5214;0.838095;8.830282
-2.978963;6.117052;9.099021
-1.095935;1.2876;8.752822
5.153177;3.679614;8.828988
-0.738374;1.188346;8.754055
-11.172808;3.719661;8.782871
-3.311875;1.793034;8.745843
-2.800468;2.324645;8.752811
-1.293832;0.980228;8.754839
-1.612435;0.961494;8.750156
0.854624;2.935887;8.763848
-0.715523;0.752199;8.755152
-17.171469;5.030726;8.952121
-0.56824;3.275057;8.754046
-1.348545;0.422235;8.747409
-1.020567;0.435868;8.754548
-1.792552;1.009851;8.751157
-1.75483;0.955676;8.748581
-1.459071;0.670697;8.746221
-2.077335;6.647781;9.006637
-3.240139;6.558209;9.10294
-1.27507;0.476665;8.748784
-10.699101;5.31968;9.066044
1.828756;0.809687;8.762819
3.919477;3.422628;8.792054
-0.875622;1.19003;8.754133
-1.550977;1.112761;8.748598
17.255774;4.940521;9.165498
14.75527;6.382218;9.143603
-1.041417;0.786366;8.751558
-1.818616;0.806738;8.749792
-7.712725;1.334803;8.778392
4.733849;6.305211;9.103871
3.808063;2.66454;8.792059
2.085539;3.241636;8.773359
3.346985;4.682862;9.090882
15.110674;6.357586;9.105069
1.106133;3.735754;8.583516
6.170562;5.862661;9.097389
-0.572517;0.659665;8.753346
-0.568892;0.563302;8.753211
-1.701077;0.559173;8.748824
-7.303837;5.429898;9.107605
-1.643527;3.532105;8.76163
17.588426;6.381932;9.130575
-1.128534;0.425546;8.753145
-2.813236;5.623308;9.090371
1.387606;1.242308;8.724675
-13.779623;4.929799;8.940922
0.259386;3.665856;8.770957
-2.084546;4.643195;9.06259
1.841149;5.57413;8.902854
-1.604393;0.719067;8.746575
-1.002186;0.648165;8.75622
-0.643804;0.612758;8.75152
3.139187;6.178452;9.265365
-2.993218;1.810342;8.746141
1.5623;0.406738;8.62991
-3.868999;2.473675;8.748233
1.763446;1.518973;8.765443
-1.360696;0.827971;8.756139
-1.410976;1.270729;8.753529
-0.665606;4.861395;9.093488
-0.677278;4.277085;8.96166
-3.075558;2.205665;8.749646
-1.268993;0.892761;8.790245
-2.830833;3.078824;8.758057
16.634955;4.465966;9.154002
4.585959;3.546942;8.792694
-0.846403;0.486175;8.754592
-1.475946;1.106087;8.751414
-10.436919;3.899963;8.788129
-8.967468;2.419929;8.795214
-3.601123;4.803182;9.102603
-4.573318;3.36787;8.748466
-4.678194;3.175761;8.731337
-2.495523;2.541536;8.757616
-1.560773;1.369872;8.751205
3.630371;2.709489;8.831597
-1.876761;2.210693;8.752845
1.837858;4.300361;8.98114
-14.35331;5.696831;8.725589
-3.539741;3.994486;8.761068
13.759871;6.448717;9.14691
5.513184;3.378418;8.80475
-1.938248;1.932994;8.752465
-1.992585;1.555223;8.748688
-1.264625;2.940097;8.751987
-1.874191;2.020389;8.75542
-1.937289;1.979368;8.756009
3.58935;0.939059;8.774559
-1.090865;1.994186;8.756631
-1.182461;1.736786;8.75188
1.870113;4.346696;9.01488
-1.394543;1.729825;8.751654
-5.065676;5.992724;9.104921
-1.18514;1.787375;8.751501
-0.972914;1.795407;8.75681
-14.806475;6.142397;8.984133
-1.040847;1.689904;8.755935
-0.377072;3.738642;8.770465
-0.896911;1.693664;8.754858
-0.751267;1.556041;8.755102
-1.37095;2.129216;8.752782
-1.09088;2.04606;8.755214
3.027023;0.966066;8.767817
1.134699;1.329158;8.76069
-1.328552;1.831133;8.751685
2.590705;3.112861;8.771564
-0.872142;1.952532;8.756565
-0.947863;2.050172;8.75774
1.184672;6.543664;9.089018
12.413557;1.790961;8.840228
-1.32257;1.634487;8.75084
-1.749938;1.812483;8.751162
-1.739673;2.315924;8.755369
3.285859;5.282271;9.086868
-1.057503;2.192725;8.759312
-12.722203;0.73128;8.752841
-1.021743;3.908109;8.76664
4.18726;3.885793;8.790902
-7.56404;2.868212;8.745425
-2.296563;2.034995;8.748277
-0.359586;3.231862;8.761362
-3.565988;3.642586;8.760861
-1.26334;1.981713;8.753592
-1.785952;1.611681;8.750876
-1.882904;1.452835;8.750799
-1.883641;1.408912;8.751033
2.274263;1.09194;8.765827
-11.984708;2.630114;8.771196
10.724189;5.156778;9.103465
-1.583842;6.622426;8.926833
-1.646831;1.766582;8.752885
6.379048;6.297541;8.926467
5.491229;0.565907;8.776042
-1.349369;4.188011;8.890778
-1.137337;1.48919;8.755664
-1.315691;1.531906;8.756051
-1.84324;2.255292;8.753059
-1.09456;1.44133;8.75665
11.889344;2.466195;8.843754
2.622524;0.55885;8.793013
-1.819599;1.664531;8.749814
1.245125;3.554732;8.754093
-1.527196;1.506024;8.748975
-1.690791;1.915502;8.753866
-0.879983;2.152187;8.758237
-1.551656;2.073213;8.749932
17.28036;6.050263;9.174071
-0.955845;2.248449;8.757488
-1.827427;1.909459;8.749717
-1.06583;2.348244;8.76243
0.887248;3.942905;8.76338
-1.196154;2.103531;8.754424
2.757462;3.270883;8.781985
-1.123281;2.003309;8.755204
6.911932;6.39476;9.064196
17.171532;3.210761;8.845455
-0.53978;2.520497;8.764679
-0.400136;2.52315;8.764777
13.329919;3.73955;8.853819
-0.438972;2.676219;8.762753
-0.783626;3.260552;8.75807
-0.429851;3.328523;8.760801
-13.098529;3.981588;8.769276
12.496165;6.042772;9.146621
-0.586088;2.868959;8.757761
0.48697;3.4218;8.766781
-0.447958;2.828269;8.757859
3.220549;5.206647;9.087313
-0.678451;3.272003;8.754172
-0.750676;3.210335;8.759377
-0.589742;2.92186;8.758076
-2.758392;3.880726;8.761261
3.959335;0.557911;8.778606
-4.208447;0.448217;8.734093
-0.607156;2.470158;8.765957
-2.1317;1.593552;8.74671
-0.798043;2.711717;8.760783
-2.586107;0.469115;8.745702
-0.7333;2.860491;8.759647
-0.83643;2.805949;8.761766
-10.403382;5.941359;9.07098
-0.856092;3.312129;8.751668
-4.42883;3.056281;8.74066
-0.713303;2.455411;8.767033
1.011241;5.632568;9.086488
-0.373961;2.780667;8.760038
2.81356;4.762536;9.117089
2.92178;6.457833;9.082213
11.659434;2.054776;8.839348
-1.101734;4.274871;8.963395
4.011218;3.873378;8.790828
-2.407526;4.052852;8.780008
5.364651;2.778651;8.801148
-14.299678;6.431391;8.69265
-0.911211;3.758028;8.772682
15.30691;1.870272;8.862196
-0.690842;3.621717;8.769667
5.014078;3.677781;8.844119
-0.319797;4.090325;8.814961
-0.816883;4.341459;9.02031
5.738184;5.141188;9.113342
-1.06548;4.16126;8.87051
1.541537;5.561388;9.085825
-0.21051;4.274789;8.951903
-0.607077;4.3408;9.016621
-0.883698;4.184871;8.891441
-10.401604;1.988023;8.780582
-0.45882;4.025892;8.782304
2.001013;0.869988;8.769393
-0.077145;4.372829;9.025819
-0.817262;4.273699;8.963375
-0.777314;4.200648;8.903372
-17.145947;4.27337;8.95253
-4.022055;3.888742;8.67461
-0.840666;3.662493;8.77014
-0.55341;3.577906;8.769825
1.980988;1.527022;8.770339
-0.321941;4.254667;8.941314
-1.890276;5.181628;8.804512
-0.288096;4.364141;9.034513
-0.594966;3.778576;8.772028
10.456077;5.852667;9.138437
-3.857947;5.125132;9.099824
-0.80891;3.968519;8.768401
-0.532963;3.927485;8.766479
1.486487;0.399457;8.747214
-4.311384;2.10397;8.740439
-0.181038;4.192156;8.890009
-1.100591;4.149205;8.860774
-0.684739;3.383469;8.760357
-0.696658;3.866703;8.769276
-11.551944;2.491583;8.773564
12.808766;4.551038;9.157585
-2.091911;1.49955;8.747466
-0.845516;3.909637;8.765217
-0.939694;3.561501;8.761264
-0.487197;3.829721;8.767914
15.944601;4.839232;9.147598
1.397637;2.552675;8.74557
-0.418973;3.893921;8.76692
1.610287;0.804469;8.760367
-0.28402;4.233153;8.924434
-0.845014;3.951938;8.766466
-1.948507;3.158616;8.757075
-1.910713;2.964889;8.75846
-2.081711;2.804976;8.758725
5.644016;3.799385;8.803492
3.283449;1.739369;8.780085
-4.89969;0.823887;8.732639
-1.984326;3.1112;8.763757
-1.936783;2.860377;8.760929
-1.891821;2.718396;8.760589
-5.005716;0.760611;8.73322
-2.085122;2.996499;8.759218
-3.918518;1.067874;8.738355
-1.889207;3.317054;8.760289
16.399276;2.107886;8.800072
-1.046901;2.65;8.762253
-1.701017;3.167678;8.753837
11.679825;4.219628;8.974622
-1.242591;3.094581;8.752045
-13.697961;3.857628;8.751313
-1.716259;2.617924;8.757358
-1.35171;3.290935;8.758316
-0.994629;3.30624;8.753283
-1.284197;3.295158;8.751719
3.871386;4.898346;9.093093
-1.551676;3.082668;8.75569
-1.486035;3.080767;8.755961
-5.764425;2.04053;8.737363
0.387285;3.168657;8.763457
1.915234;2.224123;8.771999
-3.060064;1.907714;8.747223
-1.283715;2.437462;8.756702
-1.064558;2.392307;8.762948
-4.667935;3.995868;8.760216
-1.262185;2.839151;8.759354
-1.15495;2.84265;8.763192
-1.153331;2.757783;8.763346
-15.203153;1.834274;8.737873
-1.259092;2.692834;8.762206
-1.718762;2.770867;8.757456
-1.546782;2.779154;8.755648
-6.149893;6.22546;9.07309
-0.984642;2.991151;8.762232
16.951673;3.337904;8.852513
-1.107153;2.547293;8.761432
-3.16285;1.552286;8.743388
2.387511;1.943554;8.777544
-7.952714;6.227146;9.215176
-1.213851;3.343343;8.757536
-1.387237;2.459232;8.753944
-1.816331;3.370232;8.762936
-2.440913;4.189829;8.894784
-2.103582;3.407778;8.763022
-3.047477;1.592592;8.744841
5.824785;0.894284;8.797504
-2.288178;3.75191;8.765292
5.797764;5.359414;9.107926
-2.090214;4.071302;8.779196
-2.269933;4.274142;8.962865
-1.842547;4.021391;8.773239
11.882701;3.567622;8.851775
-6.72261;2.099156;8.734198
-1.977279;3.9211;8.764691
6.375949;6.464394;9.009591
-2.074692;3.606357;8.764034
1.859285;5.570356;9.08728
17.601721;5.098392;9.038996
12.00246;0.612932;8.829268
-1.941628;3.765554;8.764998
-2.002429;3.618258;8.763635
-3.718052;1.32423;8.740759
-2.481421;4.27207;8.966395
-1.113214;3.560615;8.76928
-6.639153;6.464224;9.102592
-2.025198;4.262258;8.802385
-1.817212;3.564415;8.764586
-2.086077;4.152346;8.812829
3.19551;3.884605;8.783537
-1.576657;4.221535;8.911958
-3.050159;3.314748;8.755006
-1.484414;4.322506;8.992952
5.257951;0.967102;8.793859
16.449961;4.806391;9.155732
-3.443563;3.297609;8.760547
-4.644124;4.414531;9.081383
-15.432183;3.024583;8.739457
-3.57746;4.312506;8.793789
-1.473928;3.786786;8.763032
13.567461;1.234996;8.840088
0.032699;2.347571;8.764659
-1.202686;3.950075;8.767038
